date,pop_nat,lf_nat,emp_nat,un_nat,pop_for,lf_for,emp_for,un_for,ppop_nat,pemp_nat,ppop_for,pemp_for,unrate_nat,unrate_for,epop_nat,epop_for,lfpr_nat,prime_epop_nat,prime_epop_for,foreign_share_lf,foreign_share_emp,unrate_nat_sa,unrate_for_sa,epop_nat_sa,prime_epop_nat_sa,prime_epop_for_sa,lfpr_nat_sa
2013-07-01,207815,131814,121424,10390,37941,25382,23689,1693,100570,76543,23831,17703,0.07882319025293216,0.06670081159877078,0.5842889108100955,0.6243641443293535,0.6342853018309554,0.7610917768718306,0.7428559439385675,0.16146721290618082,0.16324519512380006,0.0739462364284179,0.0683392973049239,0.580623834018382,0.76554753413718,0.740984040055474,0.627402476830603
2013-08-01,207762,130431,120676,9755,38197,25540,23833,1707,100273,76396,24137,17982,0.07479050225789881,0.0668363351605325,0.580837689279079,0.6239495248317931,0.6277904525370376,0.7618800674159545,0.7449973070389858,0.16374838912361914,0.16492398397331653,0.0726174335772207,0.0679417733615509,0.580546801514681,0.764351959350045,0.74349672339784,0.626081632002898
2013-09-01,207314,129823,120610,9213,38854,25713,24041,1671,100038,76840,24428,18157,0.07096585350823814,0.06498658266246646,0.5817745063044464,0.618752252020384,0.6262143415302391,0.7681081189148123,0.7432863926641559,0.16531864005760724,0.16620002627012603,0.073243156772223,0.0681768453879521,0.580847349671771,0.765500153280849,0.73927041799108,0.626705729092383
2013-10-01,207565,129410,120270,9140,38816,25507,23874,1633,100185,76694,24275,17859,0.07062823583957963,0.06402164111812443,0.5794329487148604,0.6150556471558121,0.6234673475778671,0.7655237810051405,0.7356951596292483,0.16464945745140946,0.16562604062604064,0.0738220312827419,0.0663008333201987,0.576940049009587,0.762029042131263,0.732837590309618,0.623271640724398
2013-11-01,207830,129467,120814,8653,38737,25579,23961,1618,100215,77099,24260,17854,0.06683556427506623,0.06325501387857227,0.5813116489438483,0.618555902625397,0.6229466390800174,0.769335927755326,0.7359439406430338,0.16497684558131134,0.1655050941115524,0.070777075468608,0.0645300531590705,0.580474693411751,0.766131488075086,0.734142783622849,0.62425685922321
2013-12-01,208264,128979,120636,8342,38481,25429,23787,1642,100341,76961,24097,17748,0.06467719551244776,0.06457194541665028,0.57924557292667,0.6181492164964528,0.6193053048054392,0.7669945485893105,0.7365232186579243,0.16468706284648463,0.16470368293138904,0.0681934470640595,0.0626626367586915,0.580564000929617,0.766182585834358,0.739616700813702,0.622693503205954
2014-01-01,208749,129241,120059,9182,38165,25139,23467,1673,100474,76845,23979,17667,0.071045566035546,0.06654998209952663,0.5751356892727629,0.6148827459714398,0.6191215287258861,0.7648247307761212,0.7367696734642812,0.16283845057649954,0.16350347672198765,0.0666364193094221,0.0601170150962406,0.581689192253529,0.768018165476793,0.745436379733949,0.623216208799365
2014-02-01,208897,129606,120476,9130,38188,25421,23658,1763,100359,76873,24080,17793,0.07044426955542182,0.06935211045985602,0.5767244144243335,0.6195139834502985,0.6204301641478815,0.7659801313285306,0.7389119601328904,0.16397788772278377,0.16413892627693674,0.0672468801624184,0.0609791427830353,0.58083372508897,0.768086427869161,0.745491872975384,0.622669823375689
2014-03-01,208701,130154,121279,8875,38557,25474,23811,1662,100104,77100,24304,18000,0.06818845367795073,0.06524299285546047,0.5811136506293693,0.6175532328760017,0.6236386025941418,0.7701989930472308,0.7406188281764319,0.16368519803634307,0.1641119305258805,0.0672928787144342,0.0610517856205696,0.582799026601864,0.770333762349649,0.742746257371464,0.62482610048886
2014-04-01,209049,129718,122054,7664,38391,25127,23713,1414,100351,77509,24101,17910,0.05908200866495012,0.05627412743264218,0.583853546297758,0.6176708082623532,0.6205148075331621,0.7723789498859005,0.7431226920044811,0.16227194936872355,0.16267742355951623,0.0632323196913793,0.0594580122376641,0.583283681717712,0.770354270918449,0.740976675201943,0.622648916111451
2014-05-01,208985,130448,122421,8027,38637,25392,23977,1416,100338,77644,24104,17866,0.06153409787808169,0.055765595463137994,0.5857884537167739,0.6205709553019126,0.624197908940833,0.7738244732803126,0.7412047792897445,0.16293634496919918,0.16377955983005232,0.0637823246015658,0.0591252334535148,0.583770702312989,0.771446805485583,0.737651172689602,0.623530719562469
2014-06-01,209027,131608,123065,8543,38787,25389,24039,1350,100378,77661,24100,17894,0.06491246732721415,0.053172633817795106,0.5887516923651012,0.61976951040297,0.6296220105536605,0.7736854689274543,0.7424896265560166,0.16171646591973096,0.16341499891233413,0.061587390645012,0.0562376623389624,0.585444239880495,0.77564412744023,0.739503106281114,0.624059408014912
2014-07-01,209549,132162,123183,8978,38475,25411,24082,1329,100631,77340,23871,17758,0.06793178069339144,0.05230018495926961,0.5878481882519124,0.6259129304743339,0.6306973547952984,0.7685504466814401,0.7439152109253906,0.161264937521022,0.163528333276746,0.0635530626216719,0.0545387554734942,0.584075792060468,0.773074659078852,0.742859757802363,0.623890435995418
2014-08-01,208940,130388,122008,8381,39289,26046,24639,1407,100035,77307,24513,18241,0.06427738748964629,0.05401981110343239,0.5839379726237197,0.6271220952429433,0.6240451804345745,0.7727995201679412,0.7441357646962836,0.16649833156474936,0.16801571119763786,0.0622089847622949,0.0549649143440485,0.583832405198231,0.775390159228379,0.743350867308592,0.622474514008055
2014-09-01,208587,129666,121922,7744,39860,26238,25019,1218,99697,77443,24890,18674,0.0597226720960005,0.046421221129659275,0.58451389588037606,0.6276718514801807,0.6216398912683916,0.7767836544730533,0.7502611490558457,0.16829587438423646,0.17026561681218993,0.061689691827784,0.052243496962961,0.583934703473504,0.774233759904194,0.746226341992305,0.622233718466845
2014-10-01,208960,130252,122952,7300,39696,26364,24984,1380,99735,77690,24873,18573,0.056045204680158466,0.05234410559854347,0.5883996937212864,0.6293833131801693,0.6233346094946401,0.7789642552764827,0.7467133035821976,0.16833529141339326,0.16888384166125892,0.0586591540098932,0.0544671431437036,0.586219365202998,0.775552152217543,0.744050879127516,0.623174288696524
2014-11-01,208817,129760,122558,7202,40027,26536,25108,1428,99602,77528,25011,18662,0.05550246609124537,0.05381368706662647,0.5869158162410149,0.6272765883028956,0.621405345350235,0.7783779442179876,0.7461516932549678,0.1697804166453396,0.1700323703493018,0.0588342839768427,0.054993133398885397,0.586339752068108,0.775257639999768,0.743993336627816,0.622762606194834
2014-12-01,209131,129235,122300,6936,39896,26286,24890,1396,99625,77464,24972,18520,0.05366967152861067,0.0531081183900175,0.5848009142594833,0.6238720673751754,0.6179619472961924,0.777555834378921,0.7416306263014576,0.16901897492943074,0.16910116176370676,0.0567087983851065,0.0525885577838858,0.586256515451532,0.776773181503668,0.744323508980159,0.621370937426447
2015-01-01,209756,129977,121999,7978,39967,26073,24553,1520,100119,77548,24854,18286,0.06138009032367265,0.058297856019637176,0.5816234100574,0.6143318237545975,0.6196580789107343,0.7745582756519741,0.7357367023416754,0.16708106376161486,0.16753780228178394,0.0574882965413991,0.0518353452391212,0.587917250377909,0.777690010529084,0.743853124630563,0.623693980762824
2015-02-01,209600,129937,122378,7559,40300,26276,24741,1536,99845,77630,25114,18456,0.05817434602922955,0.05845638605571624,0.5838645038167939,0.6139205955334988,0.6199284351145038,0.7775051329560819,0.734888906585968,0.16820623123555659,0.16816998484220258,0.0554137822930242,0.0519805474683394,0.587533594576335,0.779450962156871,0.740305912444338,0.621938208882657
2015-03-01,209882,129990,122698,7292,40198,26328,24937,1391,99982,77788,24967,18513,0.05609662281713978,0.05283348526283804,0.5846046826311928,0.6203542464799243,0.6193480145986793,0.7780200436078494,0.7414987783874715,0.16842590104786398,0.16890981135909505,0.0553488436296039,0.0502636228116292,0.58605715360325,0.777995742272361,0.742696419272709,0.620366121823483
2015-04-01,210268,130451,123769,6683,39997,26103,24819,1284,100157,78266,24813,18476,0.05122996374117485,0.04918974830479255,0.5886249928662469,0.6205215391154336,0.6204034850761885,0.7814331499545714,0.7446096804094627,0.16673480077161873,0.1670323310092336,0.0549276383290453,0.0504659324531379,0.588011054649094,0.779330941477188,0.742545963870558,0.62245359758817
2015-05-01,210075,131388,124251,7137,40380,26331,25098,1233,100123,78368,24893,18573,0.05432002922641337,0.04682693403212943,0.5914601927882899,0.6215453194650817,0.625433773652267,0.7827172577729393,0.7461133652030691,0.1669488140300154,0.16804933411003756,0.0564705233528995,0.0505408013853851,0.589375276978448,0.780304473309018,0.743160906163792,0.624758119838137
2015-06-01,210321,132183,124830,7353,40342,26100,24816,1285,100244,78240,24839,18371,0.055627425614489,0.049233716475095786,0.5935213316787197,0.615140548311933,0.6284821772433565,0.7804955907585491,0.7396030436007891,0.16489452436458749,0.16583136201435386,0.0526450134000332,0.0508970651962749,0.590254733967459,0.782532932481303,0.737276605107931,0.62305644058178
2015-07-01,210742,132448,125012,7436,40135,26079,24710,1369,100345,77823,24801,18283,0.05614278811307079,0.05249434410828636,0.5931992673505994,0.6156721066400896,0.6284841180210874,0.7755543375355025,0.7371880166122334,0.16450825411444106,0.16503920599511093,0.0524406099710818,0.0504744890521563,0.589322604098163,0.780147755602824,0.736901693421235,0.6217935717352
2015-08-01,210806,131334,124314,7021,40290,26056,24914,1142,100410,78259,24801,18247,0.05345911949685535,0.04382867669634633,0.5897080728252516,0.6183668404070489,0.6230088327656708,0.7793944826212529,0.7357364622394258,0.16555054323654617,0.1669525826252446,0.0516292478279494,0.0463650704966263,0.589702434589224,0.78213292777368,0.735744004142854,0.621568514657458
2015-09-01,211011,130475,124052,6423,40314,26132,24928,1204,100245,78605,24994,18537,0.0492278214217283,0.046073779274452775,0.5878935221386563,0.6183459840254006,0.6183326935562601,0.7841288842336276,0.7416579979195007,0.16686355016059307,0.16732447308363538,0.0509479309817402,0.0475744434832611,0.5874975411307,0.781629338313649,0.737811921057163,0.619006054180615
2015-10-01,211468,131047,124597,6450,40074,26267,25120,1147,100330,78538,24910,18573,0.04921898250246095,0.04366695854113527,0.5892002572493238,0.626840345361082,0.6197013259689409,0.7827967706568325,0.7456041750301083,0.1669717889062639,0.167783217670672,0.0515717890381355,0.0466077761286802,0.587342841417864,0.779432929119389,0.743181611112681,0.619559532892944
2015-11-01,211394,130675,124271,6403,40353,26665,25495,1170,100089,78435,25169,18868,0.04899942605701167,0.04387774235889743,0.5878643670113627,0.6317993705548535,0.6181585097022622,0.7836525492311842,0.7496523501132345,0.169473751112241,0.17023222894381904,0.0519951278889004,0.0459920605158452,0.587523706389556,0.780587088348526,0.747253292458558,0.619553378958431
2015-12-01,211199,130564,124277,6287,40737,26681,25426,1255,99956,78140,25302,18829,0.04815263012775344,0.04703721749559612,0.5884355513046937,0.6241500355941773,0.6182036846765373,0.7817439673456321,0.7441704213105683,0.16967789118890902,0.16984295571899027,0.0509338193106979,0.0462257705169531,0.590009953316465,0.780974122431118,0.746635317212376,0.62159116399272
2016-01-01,211369,130665,123710,6956,41028,26681,25328,1353,100194,78243,25342,18803,0.05323537290016454,0.050710243244256215,0.5852797713950485,0.6173345032660622,0.6181843127421712,0.7809150248517875,0.7419698524189093,0.16956897537910084,0.1699432359532468,0.0497768784753483,0.0441539132353716,0.591454778586665,0.783986343777521,0.749814310196603,0.62219919880958
2016-02-01,211618,131677,124670,7007,40960,26602,25391,1211,100477,78684,25093,18696,0.053213545266067724,0.04552289301556274,0.5891275789394097,0.6198974609375,0.6222391289965882,0.7831045911004508,0.7450683457537959,0.1680703062314015,0.1692045234937792,0.0505437690705619,0.042517435127086,0.592382208134936,0.784909237181592,0.749334285612295,0.624014555741033
2016-03-01,211620,131825,124997,6828,41148,27029,25741,1288,100380,78880,25235,18986,0.051795941589228144,0.04765252136594029,0.5906672337208203,0.6255711091669097,0.6229326150647387,0.7858139071528193,0.7523677432137904,0.17014994900978256,0.17076649550876355,0.0511054507069834,0.0450212329394594,0.59176172081451,0.785626732302228,0.752817549509508,0.623754637304164
2016-04-01,212172,131891,125615,6276,40797,26596,25460,1137,100573,79140,25063,18793,0.04758474801161565,0.042750789592419916,0.592043247930924,0.6240654950118881,0.6216230228305337,0.7868911139172541,0.7498304273231456,0.16781187100519285,0.16852556677147112,0.0511333861820151,0.0451388187424324,0.591391572940122,0.78470844372363,0.747916027795632,0.623609224632878
2016-05-01,212482,132557,126319,6238,40693,26243,25274,969,100623,79463,25051,18740,0.04705900103351766,0.036924132149525585,0.5944927099707269,0.6210896222937606,0.6238504908651086,0.7897101060393747,0.7480739291844637,0.1652581863979849,0.16672273785728892,0.0491796890547338,0.0424788093720443,0.592514723533409,0.787275582980973,0.74567666936208,0.623279572984159
2016-06-01,212342,133198,126140,7058,41055,26936,25851,1086,100463,78870,25252,18878,0.0529887836153696,0.04031779031779032,0.5940416874664456,0.6296675191815857,0.6272805191624832,0.785065148363079,0.7475843497544749,0.1682091248579315,0.17008243909178833,0.0499886916063474,0.0425786050923192,0.591036613669567,0.787240332838078,0.74548393256703,0.622046662060016
2016-07-01,212310,133572,126453,7119,41311,27132,25984,1149,100360,78568,25412,19059,0.053297098194232326,0.042348518354710304,0.5956054825491027,0.6289850160974074,0.6291366398191324,0.7828616978876046,0.75,0.1688321385902031,0.17045730367299278,0.0496907579812896,0.042979617711545,0.591694581288938,0.787519328386041,0.750094925120633,0.622575387683223
2016-08-01,212086,132464,125670,6793,41768,27336,26134,1203,100120,78408,25732,19283,0.05128185771228409,0.044007901668129935,0.5925426477938195,0.6256943114345911,0.624576822609696,0.7831402317219337,0.7493782061246697,0.17106382978723406,0.17215620141761745,0.0493732477161311,0.0443085314750094,0.592686590147197,0.78603771061753,0.749655101601874,0.623248089345826
2016-09-01,212306,132291,125832,6460,41785,27345,26146,1199,100226,79273,25670,19307,0.04883174214421238,0.04384713841652953,0.5926916808757171,0.625726935503171,0.6231147494653942,0.7909424700177599,0.7521231008959876,0.17129594828234232,0.17203805813999395,0.0506100004806164,0.0444265883463288,0.592229508710373,0.788489265723007,0.748102790389363,0.623763725445319
2016-10-01,212536,132722,126370,6352,41785,27060,25965,1096,100370,79605,25558,19200,0.0478594355118217,0.04050258684405026,0.5945816238190236,0.6213952375254278,0.6244683253660557,0.793115472750822,0.7512324908052274,0.1693557472055676,0.17044671283683985,0.0502135727501248,0.0432666255376171,0.592786244044013,0.789764531096398,0.749012706659957,0.624269709745336
2016-11-01,212643,132068,126190,5878,41898,27384,26196,1188,100310,79475,25654,19276,0.04450737498864221,0.043382997370727434,0.5934359466335596,0.6252327080051554,0.6210785212774462,0.7922938889442728,0.7513837997973025,0.17173820334646164,0.17190555562846982,0.0473138747145719,0.0441289480130205,0.593071457066542,0.789247871834898,0.748944472477846,0.622416480367998
2016-12-01,213119,131906,125917,5989,41623,27062,25881,1181,100572,79322,25397,19095,0.04540354494867557,0.043640529155273076,0.5908295365500026,0.6217956418326406,0.6189312074474824,0.788708586883029,0.7518604559593652,0.17023551909818327,0.17049631747453853,0.0480686537828205,0.0429888642379212,0.592459768966677,0.787906789794514,0.754359339234237,0.622255119396319
2017-01-01,212703,131532,124806,6726,41379,27144,25721,1423,100327,78728,25220,18927,0.05113584526959219,0.05242410845859122,0.5867618228233734,0.621595495299548,0.618383379642036,0.784713985268173,0.7504758128469469,0.17106556757165545,0.17087299952832383,0.0476946514240987,0.0437043543280732,0.592961119959485,0.7877196261554,0.758521645686494,0.622398751084464
2017-02-01,213108,132432,125893,6539,41137,27049,25701,1348,100507,79165,25061,18906,0.04937628367766099,0.04983548375170986,0.5907474144565197,0.6247660257189391,0.6214313869024157,0.7876565811336523,0.7543992657914688,0.16960641079501634,0.16953837223109094,0.0467499664727644,0.0440863510109785,0.59378835423073,0.789332733313593,0.757822972014288,0.623038354508366
2017-03-01,213210,132850,126771,6079,41204,27062,25857,1205,100413,79447,25159,19060,0.04575837410613474,0.04452738156825068,0.5945828056845364,0.6275361615377147,0.6230946015665306,0.7912023343590969,0.7575817798799634,0.16923057681724948,0.1694119034515292,0.045174811953224,0.041908565754113,0.595409859969088,0.790866819682797,0.757765263456947,0.62376747870768
2017-04-01,213021,132415,126908,5507,41567,27402,26354,1049,99958,79413,25603,19506,0.04158894385077219,0.03828187723523831,0.5957534703151333,0.6340125580388288,0.6216053816290412,0.7944636747433922,0.7618638440807718,0.1714586057803613,0.1719539089924443,0.0448151873953496,0.0413224289502034,0.595122782384153,0.792199983519736,0.760237636023101,0.623585127187176
2017-05-01,213377,132664,127117,5547,41390,27315,26290,1025,100001,79439,25600,19428,0.04181239823916059,0.03752516932088596,0.5957389971740159,0.6351775791253926,0.6217352385683556,0.7943820561794382,0.75890625,0.17074115977722076,0.17137418761855716,0.0438930888424505,0.0419623411475134,0.593959386975214,0.791954414192402,0.756893571139186,0.621304536745348
2017-06-01,213405,133796,127558,6238,41552,27540,26528,1012,99811,78882,25855,19689,0.04662321743549882,0.036746550472040666,0.5977273259764297,0.6384289564882557,0.6269581312527822,0.7903136928795423,0.7615161477470509,0.17069965785689492,0.17216359695235128,0.0438106392564746,0.0400184868542953,0.594958404650526,0.792654064747899,0.759345328709198,0.621895311069465
2017-07-01,213699,134375,128033,6342,41452,27536,26438,1098,100161,79092,25571,19384,0.04719627906976744,0.03987507263219059,0.5991277450994156,0.6377979349609186,0.6288050014272412,0.7896486656483063,0.7580462242383951,0.1700687414690787,0.17115186669342466,0.0439089289931057,0.0405698937173246,0.595144552912151,0.794385478021755,0.758457899904168,0.622359611863465
2017-08-01,213726,133190,127056,6134,41630,27673,26520,1153,100009,78854,25763,19435,0.0460545085967415,0.041665160987243884,0.5944807838073046,0.6370405957242373,0.6231810823203541,0.7884690377865992,0.7543764313162287,0.17202837196869386,0.17268323175496172,0.0442085284433937,0.0412121722570115,0.59480705374375,0.791499845961405,0.754666870531345,0.621972094285581
2017-09-01,213920,133203,127739,5464,41642,27846,26754,1092,100072,80072,25731,19616,0.041020097144959196,0.0392156862745098,0.5971344427823485,0.6424763459968301,0.6226767015706807,0.8001438963945959,0.7623489176479733,0.17290389881340462,0.17317289456480228,0.0426408157337723,0.040982968340318,0.596565339159613,0.7977649018508,0.757854925624347,0.623319248911386
2017-10-01,214099,133091,127880,5211,41668,27374,26343,1031,100264,80330,25559,19253,0.03915366178028567,0.03766347629137137,0.5972937753095531,0.6322117692233848,0.6216329828724095,0.8011848719380834,0.7532767322665206,0.17059171782008536,0.17081109821492255,0.0411862266267467,0.0394630341620296,0.595498687446409,0.797864432400349,0.750864887302965,0.621391872201998
2017-11-01,214115,133071,127727,5344,41834,27395,26453,942,100347,80549,25502,19273,0.040159012857797716,0.034385836831538605,0.5965345725427924,0.6323325524692833,0.6214931228545408,0.8027046149859985,0.7557446474786291,0.17072152356262385,0.17157218835127772,0.0427514297768402,0.0373151455419309,0.596086959142346,0.799687619340193,0.752965334551226,0.622742031952384
2017-12-01,214563,132736,127510,5226,41546,27143,26091,1052,100608,80530,25260,19017,0.03937138379942141,0.03875769074899606,0.5942776713599269,0.6280026958070573,0.6186341540712984,0.8004333651399491,0.7528503562945368,0.1697721401810119,0.1698621753764624,0.0417287523268621,0.0380581623292622,0.59585564713124,0.799575971750934,0.755402996242375,0.621859986923936
2018-01-01,214156,132283,126395,5889,42625,27754,26453,1300,100319,79754,25919,19404,0.0445181920579364,0.04684009512142394,0.5902006014307327,0.6205982404692082,0.6176945777844188,0.7950039374395678,0.7486399938269224,0.1734223960709086,0.17306736103841724,0.0414361009100777,0.0377724617319229,0.596353824920626,0.797906939884341,0.757219503958795,0.621677310647526
2018-02-01,213979,133276,127310,5966,42955,28218,27094,1124,100030,79856,26211,19991,0.04476424862690957,0.039832730880997945,0.5949649264647465,0.6307531137236643,0.6228461671472434,0.7983205038488453,0.7626950516958528,0.1747309497566473,0.1754747286339732,0.0422712019685982,0.0362291858700482,0.597852636371253,0.799856675010449,0.76568562380638,0.624327366517429
2018-03-01,213739,133107,127597,5510,43358,28441,27280,1161,99682,79784,26600,20231,0.04139526846822481,0.040821349460286205,0.5969757507988716,0.6291803127450528,0.6227548552206196,0.8003852250155494,0.7605639097744361,0.17605293782652834,0.1761397754346998,0.0408506586575063,0.0368648197209828,0.597696778295936,0.799898015344808,0.76079527805989,0.623326988905358
2018-04-01,214107,133014,128049,4965,43164,28266,27300,967,100021,80133,26275,20073,0.037326897920519644,0.034210712516804645,0.5980607826927657,0.632471504031137,0.6212501226022503,0.8011617560312334,0.7639581351094196,0.17526041666666667,0.17573334878241895,0.040308965685275,0.0365182774222243,0.597522468136426,0.798807777396227,0.762986110717134,0.62326245356877
2018-05-01,214722,133842,128924,4919,42732,27923,27086,837,100194,80559,26127,19886,0.03675229001359812,0.029975289188124487,0.6004228723651978,0.6338575306561827,0.6233269064185318,0.8040301814479909,0.7611283346729437,0.17261459524619047,0.17361707582847252,0.0386756304665177,0.0348361284078419,0.59883924845405,0.80161205351647,0.759489920525963,0.622997432172454
2018-06-01,215128,135162,129331,5831,42514,28115,27134,981,100274,79951,26062,20068,0.04314082360426747,0.03489240618886715,0.6011816221040497,0.6382368161076352,0.6282864155293593,0.797325328599637,0.7700099762105748,0.17219204174501002,0.17341897548972612,0.0403675012343083,0.0361552780887613,0.598624998952567,0.799816172233898,0.768000378386137,0.623360637333625
2018-07-01,215564,135876,130062,5814,42279,27858,26942,916,100717,80229,25672,19776,0.042789013512320055,0.032881039557757195,0.6033567757139411,0.6372430757586509,0.6303278840622738,0.79657853192609,0.770333437207853,0.17014181538348785,0.17160072354844463,0.0397396887760031,0.0345983164808375,0.59931854675553,0.801401077098796,0.771333952637494,0.624000531422297
2018-08-01,215371,133856,128429,5427,42695,28053,27110,943,100213,79903,26209,19999,0.04054356920870189,0.03361494314333583,0.5963151956391529,0.634968965921068,0.6215135742509437,0.797331683514115,0.7630584913579305,0.1732639939719225,0.1742971216222298,0.0388430312522357,0.0337298155888153,0.59673582207866,0.800428847922136,0.763122930927272,0.620382185620515
2018-09-01,215178,133642,128720,4922,43112,28315,27471,844,100155,80399,26328,20364,0.036829739153858815,0.02980752251456825,0.598202418462854,0.6372007793653739,0.6210765041035794,0.8027457440966502,0.7734731084776664,0.17483035620565954,0.17588081259483582,0.0383942723397348,0.033200034154971,0.597566538978497,0.800467695744153,0.768439239158832,0.621731232349175
2018-10-01,215463,134313,129419,4894,43051,28410,27533,877,100271,80993,26269,20295,0.03643727710646028,0.030869412178810278,0.6006553329341929,0.6395437968920582,0.6233692095626627,0.8077410218308384,0.7725836537363432,0.174591176416364,0.1754230592792701,0.0383854305021664,0.0335997363026864,0.598821016697128,0.804492911897514,0.769454449100302,0.623067985305605
2018-11-01,215398,133948,129210,4738,43310,28717,27805,912,100359,81008,26209,20266,0.035371935377907844,0.03175819201170039,0.5998662940231572,0.6419995382128839,0.621862784241265,0.8071822158451161,0.7732458315845702,0.17654074324532013,0.1770849918797567,0.0377094517119501,0.0337382010287568,0.599310710513181,0.804244654798118,0.769628531449447,0.623013511703977
2018-12-01,215903,134151,129088,5064,42985,28359,27393,966,100529,80924,26035,19920,0.03774850727911085,0.0340632603406326,0.5978981301788303,0.6372688147028033,0.6213484759359528,0.8049816470869102,0.765123871711158,0.17450618423481631,0.17505639662323222,0.0400850848082883,0.0333242899819089,0.599329771686993,0.804091264604059,0.767408256945833,0.624458324181261
2019-01-01,215331,133419,127583,5835,42909,28686,27381,1305,100044,80413,26119,19795,0.04373440064758393,0.045492574775151645,0.5924971323218673,0.6381178773683842,0.6195995931844462,0.8037763384110991,0.7578774072514262,0.17695937818080873,0.1766926511964069,0.0406631620218477,0.0341890315877615,0.598519045845288,0.806572900163826,0.766842300391846,0.623517462317804
2019-02-01,214937,133901,128351,5550,43455,28892,27817,1075,99950,80353,26256,20222,0.04144853287130044,0.037207531496608055,0.5971563760543788,0.6401334714072029,0.622977895848551,0.8039319659829915,0.7701858622790981,0.1774769185407235,0.17812227857179447,0.0391103010656267,0.0329937481175026,0.599982628091295,0.80533816372345,0.773173117067065,0.624402505708987
2019-03-01,214975,133930,128666,5264,43562,28893,27775,1118,99716,80335,26522,20415,0.03930411408944971,0.038694493475928425,0.5985161065240144,0.6375969882007254,0.6230026747296197,0.8056380119539492,0.7697383304426514,0.17745036020709604,0.17754297147167303,0.0387941694565183,0.0329859822609216,0.599194802374881,0.805001391142172,0.770024553950979,0.623513785076919
2019-04-01,215166,133657,129049,4608,43527,28439,27660,779,99842,80529,26424,20361,0.03447630876048392,0.027391961742677308,0.5997648327337962,0.6354676407746915,0.6211808557114042,0.8065643717072976,0.7705495004541326,0.1754454150626789,0.17650549745068886,0.0372926907532574,0.0305469252051213,0.599339591698937,0.804094795974935,0.770330480059746,0.623257789140699
2019-05-01,215453,134182,129474,4707,43408,28473,27678,795,99795,80532,26497,20401,0.03507922075986347,0.02792118849436308,0.6009384877444268,0.6376244010320679,0.622790121279351,0.8069742973094844,0.7699362191946258,0.1750514893486213,0.17612248014660964,0.0369224295202141,0.0305881836870947,0.59963011813222,0.80457068040352,0.768400415291706,0.622546389704558
2019-06-01,215821,135699,130185,5514,43216,28421,27643,778,100034,80154,26262,20295,0.04063405036146176,0.027374124766897715,0.6032082142145574,0.6396473528322844,0.6287571645020642,0.801267569026531,0.7727895819054147,0.17317206921764564,0.17514636186228047,0.0378798458230452,0.0301756088109443,0.600973619851405,0.803872308725836,0.771290749531662,0.623983015138093
2019-07-01,216509,136959,131245,5714,42715,27982,27140,842,100555,80219,25733,19690,0.0417205148986193,0.030090772639554,0.6061872716607624,0.6353739904014983,0.6325787842537723,0.7977624185768982,0.7651653518827964,0.16964854099344615,0.17135461060075133,0.0387009890138367,0.031736819360619,0.602227541459166,0.802645494316059,0.767115007440518,0.626419376181424
2019-08-01,216668,135866,130545,5322,42764,28153,27272,881,100660,80832,25597,19794,0.03917094784567147,0.03129329023549888,0.6025116768512194,0.6377326723412216,0.6270699872616169,0.8030200675541427,0.7732937453607844,0.17164474847426212,0.1728077456801232,0.0374296254237151,0.0325087822243142,0.602866226405516,0.806134518404345,0.772960003924442,0.625927398668667
2019-09-01,216953,135822,131086,4736,42685,28121,27392,729,100858,81696,25421,19925,0.034869166997982655,0.025923686924362577,0.6042138158956087,0.6417242591074148,0.6260434287610681,0.8100101132284995,0.7838007946186224,0.1715291290265519,0.1728441802647686,0.0363929651990772,0.0305922977682627,0.603449589871322,0.807815192546405,0.778457618555124,0.626679020045273
2019-10-01,217519,136509,131721,4788,42326,28067,27346,722,100969,82030,25354,19912,0.03507461046524405,0.025724160045605158,0.6055608935311398,0.6460804233804281,0.6275727637585682,0.8124275767809922,0.7853593121400962,0.17054126968695313,0.17191497922259175,0.0369419890007509,0.0297575167701586,0.603694479641369,0.809286844837746,0.781666206564042,0.627201697481993
2019-11-01,217144,135918,131252,4666,42876,28468,27693,775,100817,82042,25559,19985,0.03432952221192189,0.02722354924827877,0.6044468187009542,0.6458858102434929,0.6259348635007184,0.8137714869516054,0.7819163504049454,0.17317776452982614,0.17423007958727862,0.0366024674207331,0.0302939781598338,0.603841656863005,0.810951129738512,0.777516405583863,0.626994436606637
2019-12-01,217743,135921,131281,4640,42438,28086,27223,863,101282,82375,25113,19407,0.0341374769167384,0.030727052624083172,0.6029172005529454,0.6414769781799331,0.6242267260026729,0.81332319661934,0.7727870027475809,0.17124878816148092,0.17174960884267904,0.0363878946750075,0.0305924740348324,0.604212429266331,0.81243367382498,0.774632006721173,0.627257429168545
2020-01-01,217139,135308,129928,5380,42362,28189,27066,1124,100830,81800,25106,19205,0.039761137552842406,0.03987370960303665,0.5983632604000203,0.6389216750861622,0.6231400163029212,0.8112664881483685,0.764956584083486,0.17241294947307903,0.17240149305068983,0.0370567012646604,0.0307252222428569,0.604156168193102,0.814011531827785,0.774045603605786,0.626987641456856
